Region,State,District,Year,Quarter,Registered_user,App_opening,Latitude,Longitude
Southern Region,Andhra Pradesh,Prakasam,2022,Q2,1487589,108172758,15.6589741,79.47164373
Southern Region,Andhra Pradesh,Anantapur,2022,Q2,1928213,181499094,14.6546235,77.55625984
Southern Region,Andhra Pradesh,Kurnool,2022,Q2,1825280,136447455,15.8309251,78.0425373
Southern Region,Andhra Pradesh,Guntur,2022,Q2,2514794,91997209,16.2915189,80.4541588
Southern Region,Andhra Pradesh,Krishna,2022,Q2,2552107,95341487,16.21399145,81.02572814
Southern Region,Andhra Pradesh,Nellore,2022,Q2,1509927,108755384,14.4493717,79.9873763
Southern Region,Andhra Pradesh,Vizianagaram,2022,Q2,943242,50230853,18.1120819,83.40521962
Southern Region,Andhra Pradesh,YSR Kadapa,2022,Q2,1412848,106157470,14.6919995,78.65883805
Southern Region,Andhra Pradesh,West Godavari,2022,Q2,1714357,103338893,16.63713765,81.58909666
Southern Region,Andhra Pradesh,Chittoor,2022,Q2,2392549,158771722,13.1601048,79.15555062
Southern Region,Andhra Pradesh,East Godavari,2022,Q3,2702234,85780890,16.99842865,81.71561488
Southern Region,Andhra Pradesh,Srikakulam,2022,Q3,1147016,46323107,18.32002205,83.9160772
Southern Region,Andhra Pradesh,Visakhapatnam,2022,Q3,3397514,87888969,17.7231276,83.3012842
Southern Region,Andhra Pradesh,Prakasam,2022,Q3,1567520,114185009,15.6589741,79.47164373
Southern Region,Andhra Pradesh,Anantapur,2022,Q3,2030824,181038520,14.6546235,77.55625984
Southern Region,Andhra Pradesh,Kurnool,2022,Q3,1924127,143715547,15.8309251,78.0425373
Southern Region,Andhra Pradesh,Guntur,2022,Q3,2647100,91146114,16.2915189,80.4541588
Southern Region,Andhra Pradesh,Krishna,2022,Q3,2685215,86220959,16.21399145,81.02572814
Southern Region,Andhra Pradesh,Nellore,2022,Q3,1588875,105928407,14.4493717,79.9873763
Southern Region,Andhra Pradesh,Vizianagaram,2022,Q3,995141,46767889,18.1120819,83.40521962
Southern Region,Andhra Pradesh,YSR Kadapa,2022,Q3,1487140,107976611,14.6919995,78.65883805
Southern Region,Andhra Pradesh,West Godavari,2022,Q3,1805967,97509407,16.63713765,81.58909666
Southern Region,Andhra Pradesh,Chittoor,2022,Q3,2517657,162524274,13.1601048,79.15555062
Southern Region,Andhra Pradesh,East Godavari,2022,Q4,2835087,173720880,16.99842865,81.71561488
Southern Region,Andhra Pradesh,Srikakulam,2022,Q4,1204785,72666058,18.32002205,83.9160772
Southern Region,Andhra Pradesh,Visakhapatnam,2022,Q4,3566854,208604256,17.7231276,83.3012842
Southern Region,Andhra Pradesh,Prakasam,2022,Q4,1642503,94432083,15.6589741,79.47164373
Southern Region,Andhra Pradesh,Anantapur,2022,Q4,2128066,136685634,14.6546235,77.55625984
Southern Region,Andhra Pradesh,Kurnool,2022,Q4,2018290,105333688,15.8309251,78.0425373
Southern Region,Andhra Pradesh,Guntur,2022,Q4,2774365,144773169,16.2915189,80.4541588
Southern Region,Andhra Pradesh,Krishna,2022,Q4,2813645,156902257,16.21399145,81.02572814
Southern Region,Andhra Pradesh,Nellore,2022,Q4,1663684,103101986,14.4493717,79.9873763
Southern Region,Andhra Pradesh,Vizianagaram,2022,Q4,1044490,64406405,18.1120819,83.40521962
Southern Region,Andhra Pradesh,YSR Kadapa,2022,Q4,1556901,93975668,14.6919995,78.65883805
Southern Region,Andhra Pradesh,West Godavari,2022,Q4,1893310,129116752,16.63713765,81.58909666
Southern Region,Andhra Pradesh,Chittoor,2022,Q4,2636036,189655966,13.1601048,79.15555062
North-Eastern Region,Arunachal Pradesh,Lower Subansiri,2018,Q1,498,0,27.8,93.6
North-Eastern Region,Arunachal Pradesh,Tirap,2018,Q1,557,0,27.03016895,95.49791755
North-Eastern Region,Arunachal Pradesh,Papum Pare,2018,Q1,7649,0,27.28636665,93.6187716
North-Eastern Region,Arunachal Pradesh,Anjaw,2018,Q1,278,0,28.1114301,96.82699963
North-Eastern Region,Arunachal Pradesh,Lower Siang,2018,Q1,270,0,27.80069825,94.56502334
North-Eastern Region,Arunachal Pradesh,Dibang Valley,2018,Q1,66,0,28.0463795,95.6622503
North-Eastern Region,Arunachal Pradesh,West Kameng,2018,Q1,2202,0,27.4,92.35
North-Eastern Region,Arunachal Pradesh,Shi Yomi,2018,Q1,49,0,28.538687,94.390842
North-Eastern Region,Arunachal Pradesh,East Kameng,2018,Q1,222,0,27.3,93.05
North-Eastern Region,Arunachal Pradesh,Lohit,2018,Q1,1207,0,27.8239052,95.861898
North-Eastern Region,Arunachal Pradesh,Lepa Rada,2018,Q1,210,0,27.915096,94.715326
North-Eastern Region,Arunachal Pradesh,Lower Dibang Valley,2018,Q1,601,0,28.21495625,95.87877404
North-Eastern Region,Arunachal Pradesh,Longding,2018,Q1,256,0,26.8794546,95.31556525
North-Eastern Region,Arunachal Pradesh,West Siang,2018,Q1,846,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kamle,2018,Q1,22,0,27.761387,94.066189
North-Eastern Region,Arunachal Pradesh,Upper Siang,2018,Q1,301,0,28.73120455,95.03773151
North-Eastern Region,Arunachal Pradesh,Kurung Kumey,2018,Q1,97,0,27.98636765,93.15783469
North-Eastern Region,Arunachal Pradesh,Siang,2018,Q1,192,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kra Daadi,2018,Q1,88,0,27.96354175,93.76656539
North-Eastern Region,Arunachal Pradesh,Changlang,2018,Q1,1208,0,27.1398402,95.7382485
North-Eastern Region,Arunachal Pradesh,Pakke Kessang,2018,Q1,39,0,27.145754,93.245956
North-Eastern Region,Arunachal Pradesh,East Siang,2018,Q1,1803,0,28.3,95.15
North-Eastern Region,Arunachal Pradesh,Upper Subansiri,2018,Q1,572,0,28.3,94.0
North-Eastern Region,Arunachal Pradesh,Tawang,2018,Q1,1525,0,27.5879186,91.863733
North-Eastern Region,Arunachal Pradesh,Namsai,2018,Q1,737,0,27.71403055,96.01597094
North-Eastern Region,Arunachal Pradesh,Lower Subansiri,2018,Q2,724,0,27.8,93.6
North-Eastern Region,Arunachal Pradesh,Tirap,2018,Q2,856,0,27.03016895,95.49791755
North-Eastern Region,Arunachal Pradesh,Papum Pare,2018,Q2,11418,0,27.28636665,93.6187716
North-Eastern Region,Arunachal Pradesh,Anjaw,2018,Q2,410,0,28.1114301,96.82699963
North-Eastern Region,Arunachal Pradesh,Lower Siang,2018,Q2,494,0,27.80069825,94.56502334
North-Eastern Region,Arunachal Pradesh,Dibang Valley,2018,Q2,112,0,28.0463795,95.6622503
North-Eastern Region,Arunachal Pradesh,West Kameng,2018,Q2,3442,0,27.4,92.35
North-Eastern Region,Arunachal Pradesh,Shi Yomi,2018,Q2,80,0,28.538687,94.390842
North-Eastern Region,Arunachal Pradesh,East Kameng,2018,Q2,343,0,27.3,93.05
North-Eastern Region,Arunachal Pradesh,Lohit,2018,Q2,1898,0,27.8239052,95.861898
North-Eastern Region,Arunachal Pradesh,Lepa Rada,2018,Q2,318,0,27.915096,94.715326
North-Eastern Region,Arunachal Pradesh,Lower Dibang Valley,2018,Q2,893,0,28.21495625,95.87877404
North-Eastern Region,Arunachal Pradesh,Longding,2018,Q2,412,0,26.8794546,95.31556525
North-Eastern Region,Arunachal Pradesh,West Siang,2018,Q2,1224,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kamle,2018,Q2,37,0,27.761387,94.066189
North-Eastern Region,Arunachal Pradesh,Upper Siang,2018,Q2,481,0,28.73120455,95.03773151
North-Eastern Region,Arunachal Pradesh,Kurung Kumey,2018,Q2,153,0,27.98636765,93.15783469
North-Eastern Region,Arunachal Pradesh,Siang,2018,Q2,293,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kra Daadi,2018,Q2,144,0,27.96354175,93.76656539
North-Eastern Region,Arunachal Pradesh,Changlang,2018,Q2,2014,0,27.1398402,95.7382485
North-Eastern Region,Arunachal Pradesh,Pakke Kessang,2018,Q2,66,0,27.145754,93.245956
North-Eastern Region,Arunachal Pradesh,East Siang,2018,Q2,2646,0,28.3,95.15
North-Eastern Region,Arunachal Pradesh,Upper Subansiri,2018,Q2,883,0,28.3,94.0
North-Eastern Region,Arunachal Pradesh,Tawang,2018,Q2,2266,0,27.5879186,91.863733
North-Eastern Region,Arunachal Pradesh,Namsai,2018,Q2,1276,0,27.71403055,96.01597094
North-Eastern Region,Arunachal Pradesh,Lower Subansiri,2018,Q3,1033,0,27.8,93.6
North-Eastern Region,Arunachal Pradesh,Tirap,2018,Q3,1226,0,27.03016895,95.49791755
North-Eastern Region,Arunachal Pradesh,Papum Pare,2018,Q3,16009,0,27.28636665,93.6187716
North-Eastern Region,Arunachal Pradesh,Anjaw,2018,Q3,542,0,28.1114301,96.82699963
North-Eastern Region,Arunachal Pradesh,Lower Siang,2018,Q3,717,0,27.80069825,94.56502334
North-Eastern Region,Arunachal Pradesh,Dibang Valley,2018,Q3,145,0,28.0463795,95.6622503
North-Eastern Region,Arunachal Pradesh,West Kameng,2018,Q3,4765,0,27.4,92.35
North-Eastern Region,Arunachal Pradesh,Shi Yomi,2018,Q3,118,0,28.538687,94.390842
North-Eastern Region,Arunachal Pradesh,East Kameng,2018,Q3,521,0,27.3,93.05
North-Eastern Region,Arunachal Pradesh,Lohit,2018,Q3,2612,0,27.8239052,95.861898
North-Eastern Region,Arunachal Pradesh,Lepa Rada,2018,Q3,431,0,27.915096,94.715326
North-Eastern Region,Arunachal Pradesh,Lower Dibang Valley,2018,Q3,1286,0,28.21495625,95.87877404
North-Eastern Region,Arunachal Pradesh,Longding,2018,Q3,644,0,26.8794546,95.31556525
North-Eastern Region,Arunachal Pradesh,West Siang,2018,Q3,1652,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kamle,2018,Q3,65,0,27.761387,94.066189
North-Eastern Region,Arunachal Pradesh,Upper Siang,2018,Q3,646,0,28.73120455,95.03773151
North-Eastern Region,Arunachal Pradesh,Kurung Kumey,2018,Q3,222,0,27.98636765,93.15783469
North-Eastern Region,Arunachal Pradesh,Siang,2018,Q3,373,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kra Daadi,2018,Q3,190,0,27.96354175,93.76656539
North-Eastern Region,Arunachal Pradesh,Changlang,2018,Q3,2889,0,27.1398402,95.7382485
North-Eastern Region,Arunachal Pradesh,Pakke Kessang,2018,Q3,103,0,27.145754,93.245956
North-Eastern Region,Arunachal Pradesh,East Siang,2018,Q3,3590,0,28.3,95.15
North-Eastern Region,Arunachal Pradesh,Upper Subansiri,2018,Q3,1169,0,28.3,94.0
North-Eastern Region,Arunachal Pradesh,Tawang,2018,Q3,3112,0,27.5879186,91.863733
North-Eastern Region,Arunachal Pradesh,Namsai,2018,Q3,1862,0,27.71403055,96.01597094
North-Eastern Region,Arunachal Pradesh,Lower Subansiri,2018,Q4,1459,0,27.8,93.6
North-Eastern Region,Arunachal Pradesh,Tirap,2018,Q4,1684,0,27.03016895,95.49791755
North-Eastern Region,Arunachal Pradesh,Papum Pare,2018,Q4,21342,0,27.28636665,93.6187716
North-Eastern Region,Arunachal Pradesh,Anjaw,2018,Q4,744,0,28.1114301,96.82699963
North-Eastern Region,Arunachal Pradesh,Lower Siang,2018,Q4,936,0,27.80069825,94.56502334
North-Eastern Region,Arunachal Pradesh,Dibang Valley,2018,Q4,178,0,28.0463795,95.6622503
North-Eastern Region,Arunachal Pradesh,West Kameng,2018,Q4,6492,0,27.4,92.35
North-Eastern Region,Arunachal Pradesh,Shi Yomi,2018,Q4,144,0,28.538687,94.390842
North-Eastern Region,Arunachal Pradesh,East Kameng,2018,Q4,691,0,27.3,93.05
North-Eastern Region,Arunachal Pradesh,Lohit,2018,Q4,3588,0,27.8239052,95.861898
North-Eastern Region,Arunachal Pradesh,Lepa Rada,2018,Q4,548,0,27.915096,94.715326
North-Eastern Region,Arunachal Pradesh,Lower Dibang Valley,2018,Q4,1827,0,28.21495625,95.87877404
North-Eastern Region,Arunachal Pradesh,Longding,2018,Q4,923,0,26.8794546,95.31556525
North-Eastern Region,Arunachal Pradesh,West Siang,2018,Q4,2117,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kamle,2018,Q4,109,0,27.761387,94.066189
North-Eastern Region,Arunachal Pradesh,Upper Siang,2018,Q4,868,0,28.73120455,95.03773151
North-Eastern Region,Arunachal Pradesh,Kurung Kumey,2018,Q4,321,0,27.98636765,93.15783469
North-Eastern Region,Arunachal Pradesh,Siang,2018,Q4,483,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kra Daadi,2018,Q4,255,0,27.96354175,93.76656539
North-Eastern Region,Arunachal Pradesh,Changlang,2018,Q4,4036,0,27.1398402,95.7382485
North-Eastern Region,Arunachal Pradesh,Pakke Kessang,2018,Q4,138,0,27.145754,93.245956
North-Eastern Region,Arunachal Pradesh,East Siang,2018,Q4,4813,0,28.3,95.15
North-Eastern Region,Arunachal Pradesh,Upper Subansiri,2018,Q4,1576,0,28.3,94.0
North-Eastern Region,Arunachal Pradesh,Tawang,2018,Q4,4085,0,27.5879186,91.863733
North-Eastern Region,Arunachal Pradesh,Namsai,2018,Q4,2495,0,27.71403055,96.01597094
North-Eastern Region,Arunachal Pradesh,Lower Subansiri,2019,Q1,1879,0,27.8,93.6
North-Eastern Region,Arunachal Pradesh,Tirap,2019,Q1,2082,0,27.03016895,95.49791755
North-Eastern Region,Arunachal Pradesh,Papum Pare,2019,Q1,26298,0,27.28636665,93.6187716
North-Eastern Region,Arunachal Pradesh,Anjaw,2019,Q1,934,0,28.1114301,96.82699963
North-Eastern Region,Arunachal Pradesh,Lower Siang,2019,Q1,1123,0,27.80069825,94.56502334
North-Eastern Region,Arunachal Pradesh,Dibang Valley,2019,Q1,211,0,28.0463795,95.6622503
North-Eastern Region,Arunachal Pradesh,West Kameng,2019,Q1,8115,0,27.4,92.35
North-Eastern Region,Arunachal Pradesh,Shi Yomi,2019,Q1,186,0,28.538687,94.390842
North-Eastern Region,Arunachal Pradesh,East Kameng,2019,Q1,876,0,27.3,93.05
North-Eastern Region,Arunachal Pradesh,Lohit,2019,Q1,4416,0,27.8239052,95.861898
North-Eastern Region,Arunachal Pradesh,Lepa Rada,2019,Q1,710,0,27.915096,94.715326
North-Eastern Region,Arunachal Pradesh,Lower Dibang Valley,2019,Q1,2314,0,28.21495625,95.87877404
North-Eastern Region,Arunachal Pradesh,Longding,2019,Q1,1152,0,26.8794546,95.31556525
North-Eastern Region,Arunachal Pradesh,West Siang,2019,Q1,2656,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kamle,2019,Q1,141,0,27.761387,94.066189
North-Eastern Region,Arunachal Pradesh,Upper Siang,2019,Q1,1125,0,28.73120455,95.03773151
North-Eastern Region,Arunachal Pradesh,Kurung Kumey,2019,Q1,385,0,27.98636765,93.15783469
North-Eastern Region,Arunachal Pradesh,Siang,2019,Q1,651,0,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kra Daadi,2019,Q1,350,0,27.96354175,93.76656539
North-Eastern Region,Arunachal Pradesh,Changlang,2019,Q1,5210,0,27.1398402,95.7382485
North-Eastern Region,Arunachal Pradesh,Pakke Kessang,2019,Q1,162,0,27.145754,93.245956
North-Eastern Region,Arunachal Pradesh,East Siang,2019,Q1,5899,0,28.3,95.15
North-Eastern Region,Arunachal Pradesh,Upper Subansiri,2019,Q1,1906,0,28.3,94.0
North-Eastern Region,Arunachal Pradesh,Tawang,2019,Q1,5023,0,27.5879186,91.863733
North-Eastern Region,Arunachal Pradesh,Namsai,2019,Q1,3153,0,27.71403055,96.01597094
North-Eastern Region,Arunachal Pradesh,Lower Subansiri,2019,Q2,2463,11644,27.8,93.6
North-Eastern Region,Arunachal Pradesh,Tirap,2019,Q2,2697,12779,27.03016895,95.49791755
North-Eastern Region,Arunachal Pradesh,Papum Pare,2019,Q2,32800,163673,27.28636665,93.6187716
North-Eastern Region,Arunachal Pradesh,Anjaw,2019,Q2,1175,4993,28.1114301,96.82699963
North-Eastern Region,Arunachal Pradesh,Lower Siang,2019,Q2,1457,7737,27.80069825,94.56502334
North-Eastern Region,Arunachal Pradesh,Dibang Valley,2019,Q2,241,258,28.0463795,95.6622503
North-Eastern Region,Arunachal Pradesh,West Kameng,2019,Q2,9782,73944,27.4,92.35
North-Eastern Region,Arunachal Pradesh,Shi Yomi,2019,Q2,225,24,28.538687,94.390842
North-Eastern Region,Arunachal Pradesh,East Kameng,2019,Q2,1075,4146,27.3,93.05
North-Eastern Region,Arunachal Pradesh,Lohit,2019,Q2,5485,32550,27.8239052,95.861898
North-Eastern Region,Arunachal Pradesh,Lepa Rada,2019,Q2,903,4196,27.915096,94.715326
North-Eastern Region,Arunachal Pradesh,Lower Dibang Valley,2019,Q2,2842,12669,28.21495625,95.87877404
North-Eastern Region,Arunachal Pradesh,Longding,2019,Q2,1420,13256,26.8794546,95.31556525
North-Eastern Region,Arunachal Pradesh,West Siang,2019,Q2,3393,15972,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kamle,2019,Q2,212,972,27.761387,94.066189
North-Eastern Region,Arunachal Pradesh,Upper Siang,2019,Q2,1372,2710,28.73120455,95.03773151
North-Eastern Region,Arunachal Pradesh,Kurung Kumey,2019,Q2,481,2171,27.98636765,93.15783469
North-Eastern Region,Arunachal Pradesh,Siang,2019,Q2,831,3209,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kra Daadi,2019,Q2,440,2639,27.96354175,93.76656539
North-Eastern Region,Arunachal Pradesh,Changlang,2019,Q2,6884,37725,27.1398402,95.7382485
North-Eastern Region,Arunachal Pradesh,Pakke Kessang,2019,Q2,211,1237,27.145754,93.245956
North-Eastern Region,Arunachal Pradesh,East Siang,2019,Q2,7319,34596,28.3,95.15
North-Eastern Region,Arunachal Pradesh,Upper Subansiri,2019,Q2,2355,9043,28.3,94.0
North-Eastern Region,Arunachal Pradesh,Tawang,2019,Q2,5908,32103,27.5879186,91.863733
North-Eastern Region,Arunachal Pradesh,Namsai,2019,Q2,3914,18627,27.71403055,96.01597094
North-Eastern Region,Arunachal Pradesh,Lower Subansiri,2019,Q3,2928,42877,27.8,93.6
North-Eastern Region,Arunachal Pradesh,Tirap,2019,Q3,3099,49222,27.03016895,95.49791755
North-Eastern Region,Arunachal Pradesh,Papum Pare,2019,Q3,38845,582435,27.28636665,93.6187716
North-Eastern Region,Arunachal Pradesh,Anjaw,2019,Q3,1358,19509,28.1114301,96.82699963
North-Eastern Region,Arunachal Pradesh,Lower Siang,2019,Q3,1689,25736,27.80069825,94.56502334
North-Eastern Region,Arunachal Pradesh,Dibang Valley,2019,Q3,271,1436,28.0463795,95.6622503
North-Eastern Region,Arunachal Pradesh,West Kameng,2019,Q3,11186,260068,27.4,92.35
North-Eastern Region,Arunachal Pradesh,Shi Yomi,2019,Q3,239,158,28.538687,94.390842
North-Eastern Region,Arunachal Pradesh,East Kameng,2019,Q3,1304,19974,27.3,93.05
North-Eastern Region,Arunachal Pradesh,Lohit,2019,Q3,6421,112322,27.8239052,95.861898
North-Eastern Region,Arunachal Pradesh,Lepa Rada,2019,Q3,1064,13695,27.915096,94.715326
North-Eastern Region,Arunachal Pradesh,Lower Dibang Valley,2019,Q3,3398,43057,28.21495625,95.87877404
North-Eastern Region,Arunachal Pradesh,Longding,2019,Q3,1634,46571,26.8794546,95.31556525
North-Eastern Region,Arunachal Pradesh,West Siang,2019,Q3,4101,64241,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kamle,2019,Q3,258,3686,27.761387,94.066189
North-Eastern Region,Arunachal Pradesh,Upper Siang,2019,Q3,1486,8960,28.73120455,95.03773151
North-Eastern Region,Arunachal Pradesh,Kurung Kumey,2019,Q3,572,8396,27.98636765,93.15783469
North-Eastern Region,Arunachal Pradesh,Siang,2019,Q3,948,13437,28.4,94.55
North-Eastern Region,Arunachal Pradesh,Kra Daadi,2019,Q3,524,11363,27.96354175,93.76656539
North-Eastern Region,Arunachal Pradesh,Changlang,2019,Q3,8145,139098,27.1398402,95.7382485
North-Eastern Region,Arunachal Pradesh,Pakke Kessang,2019,Q3,244,5099,27.145754,93.245956
North-Eastern Region,Arunachal Pradesh,East Siang,2019,Q3,8571,118071,28.3,95.15
North-Eastern Region,Arunachal Pradesh,Upper Subansiri,2019,Q3,2748,35114,28.3,94.0
North-Eastern Region,Arunachal Pradesh,Tawang,2019,Q3,6553,114907,27.5879186,91.863733
North-Eastern Region,Arunachal Pradesh,Namsai,2019,Q3,4563,72268,27.71403055,96.01597094
North-Eastern Region,Arunachal Pradesh,Lower Subansiri,2019,Q4,3564,53396,27.8,93.6
North-Eastern Region,Arunachal Pradesh,Tirap,2019,Q4,3605,67097,27.03016895,95.49791755
North-Eastern Region,Arunachal Pradesh,Papum Pare,2019,Q4,44746,670934,27.28636665,93.6187716
North-Eastern Region,Arunachal Pradesh,Anjaw,2019,Q4,1564,23729,28.1114301,96.82699963
North-Eastern Region,Arunachal Pradesh,Lower Siang,2019,Q4,1921,28156,27.80069825,94.56502334
North-Eastern Region,Arunachal Pradesh,Dibang Valley,2019,Q4,289,1738,28.0463795,95.6622503
North-Eastern Region,Arunachal Pradesh,West Kameng,2019,Q4,12562,313584,27.4,92.35
North-Eastern Region,Arunachal Pradesh,Shi Yomi,2019,Q4,266,880,28.538687,94.390842
North-Eastern Region,Arunachal Pradesh,East Kameng,2019,Q4,1623,27850,27.3,93.05
North-Eastern Region,Arunachal Pradesh,Lohit,2019,Q4,7386,129353,27.8239052,95.861898
North-Eastern Region,Arunachal Pradesh,Lepa Rada,2019,Q4,1263,20798,27.915096,94.715326
